jurisdiction,slug,country,location,season,total,mealsAndIncidentals
US,chile,CHILE,[Other],S1,271,89
US,chile-santiago,CHILE,Santiago,S1,306,116
US,china,CHINA,[Other],S1,262,115
US,china-beijing,CHINA,Beijing,S1,377,119
US,china-changchun,CHINA,Changchun,S1,267,100
US,china-chengdu,CHINA,Chengdu,S1,235,86
US,china-chongqing,CHINA,Chongqing,S1,240,126
US,china-dalian,CHINA,Dalian,S1,274,108
US,china-fuzhou,CHINA,Fuzhou,S1,298,122
US,china-guangzhou,CHINA,Guangzhou,S1,415,169
US,china-guilin,CHINA,Guilin,S1,268,100
US,china-haikou,CHINA,Haikou,S1,301,118
US,china-hangzhou,CHINA,Hangzhou,S1,293,124
US,china-harbin,CHINA,Harbin,S1,288,101
US,china-jinan,CHINA,Jinan,S1,206,85
US,china-lhasa,CHINA,Lhasa,S1,321,111
US,china-lijiang,CHINA,Lijiang,S1,286,133
US,china-nanjing,CHINA,Nanjing,S1,220,79
US,china-nanning,CHINA,Nanning,S1,250,119
US,china-ningbo,CHINA,Ningbo,S1,241,101
US,china-qingdao,CHINA,Qingdao,S1,245,88
US,china-sanya,CHINA,Sanya,S1,272,93
US,china-shanghai,CHINA,Shanghai,S1,402,143
US,china-shantou,CHINA,Shantou,S1,227,86
US,china-shenyang,CHINA,Shenyang,S1,300,107
US,china-shenzhen,CHINA,Shenzhen,S1,399,135
US,china-suzhou,CHINA,Suzhou,S1,265,111
US,china-tianjin,CHINA,Tianjin,S1,243,102
US,china-urumqi,CHINA,Urumqi,S1,225,79
US,china-wuhan,CHINA,Wuhan,S1,262,115
US,china-xiamen,CHINA,Xiamen,S1,288,113
US,china-xian,CHINA,Xian,S1,249,109
US,china-zhuhai,CHINA,Zhuhai,S1,261,106
US,cocos-(keeling)-islands-cocos-islands,COCOS (KEELING) ISLANDS,Cocos Islands,S1,108,50
US,colombia,COLOMBIA,[Other],S1,250,89
US,colombia-barranquilla,COLOMBIA,Barranquilla,S1,224,85
US,colombia-bogota,COLOMBIA,Bogota,S1,382,105
US,colombia-buenaventura,COLOMBIA,Buenaventura,S1,219,84
US,colombia-cali,COLOMBIA,Cali,S1,249,85
US,colombia-cartagena,COLOMBIA,Cartagena,S1,411,107
US,colombia-medellin,COLOMBIA,Medellin,S1,262,96
US,colombia-san-andres,COLOMBIA,San Andres,S1,250,89
US,colombia-santa-marta,COLOMBIA,Santa Marta,S1,249,85
US,comoros,COMOROS,[Other],S1,143,71
US,comoros-moroni,COMOROS,Moroni,S1,191,75
US,cook-islands,COOK ISLANDS,[Other],S1,331,109
US,cook-islands-rarotonga,COOK ISLANDS,Rarotonga,S1,331,109
US,costa-rica,COSTA RICA,[Other],S1,256,109
US,costa-rica-san-jose,COSTA RICA,San Jose,S1,256,109
US,cote-d'ivoire,COTE D'IVOIRE,[Other],S1,156,76
US,cote-d'ivoire-abidjan,COTE D'IVOIRE,Abidjan,S1,371,123
US,cote-d'ivoire-yamoussoukro,COTE D'IVOIRE,Yamoussoukro,S1,167,81
US,croatia,CROATIA,[Other],S1,260,84
US,croatia-cavtat,CROATIA,Cavtat,S1,443,124
US,croatia-cavtat,CROATIA,Cavtat,S2,323,113
US,croatia-dubrovnik,CROATIA,Dubrovnik,S1,443,124
US,croatia-dubrovnik,CROATIA,Dubrovnik,S2,323,113
US,croatia-split,CROATIA,Split,S1,372,121
US,croatia-split,CROATIA,Split,S2,350,119
US,croatia-zagreb,CROATIA,Zagreb,S1,260,84
US,cuba,CUBA,[Other],S1,149,49
US,cuba-camaguey,CUBA,Camaguey,S1,244,64
US,cuba-guantanamo-bay,CUBA,Guantanamo Bay,S1,112,37
US,cuba-havana,CUBA,Havana,S1,316,111
US,cuba-holguin,CUBA,Holguin,S1,149,49
US,cuba-matanzas,CUBA,Matanzas,S1,157,47
US,cuba-santiago,CUBA,Santiago,S1,190,60
US,cuba-trinidad,CUBA,Trinidad,S1,191,63
US,cyprus,CYPRUS,[Other],S1,267,107
US,cyprus-akrotiri,CYPRUS,Akrotiri,S1,344,134
US,cyprus-limassol,CYPRUS,Limassol,S1,344,134
US,cyprus-nicosia,CYPRUS,Nicosia,S1,313,125
US,cyprus-paphos,CYPRUS,Paphos,S1,316,135
US,czech-republic,Czech Republic,[Other],S1,218,82
US,czech-republic-brno,Czech Republic,Brno,S1,278,93
US,czech-republic-prague,Czech Republic,Prague,S1,416,136
US,democratic-republic-of-the-congo,DEMOCRATIC REPUBLIC OF THE CONGO,[Other],S1,231,101
US,democratic-republic-of-the-congo-bukavu,DEMOCRATIC REPUBLIC OF THE CONGO,Bukavu,S1,279,114
US,democratic-republic-of-the-congo-goma,DEMOCRATIC REPUBLIC OF THE CONGO,Goma,S1,240,106
US,democratic-republic-of-the-congo-kinshasa,DEMOCRATIC REPUBLIC OF THE CONGO,Kinshasa,S1,394,141
US,democratic-republic-of-the-congo-lubumbashi,DEMOCRATIC REPUBLIC OF THE CONGO,Lubumbashi,S1,323,126
US,democratic-republic-of-the-congo-mbuji-mayi-kasai,DEMOCRATIC REPUBLIC OF THE CONGO,"Mbuji Mayi, Kasai",S1,229,109
US,denmark,DENMARK,[Other],S1,351,118
US,denmark-aalborg,DENMARK,Aalborg,S1,344,123
US,denmark-copenhagen,DENMARK,Copenhagen,S1,421,165
US,denmark-lyngby,DENMARK,Lyngby,S1,421,165
US,denmark-odense,DENMARK,Odense,S1,360,131
US,djibouti,DJIBOUTI,[Other],S1,154,69
US,djibouti-djibouti-city,DJIBOUTI,Djibouti City,S1,381,132
US,dominica,DOMINICA,Dominica,S1,244,83
US,dominican-republic,DOMINICAN REPUBLIC,[Other],S1,240,60
US,dominican-republic-bavaro,DOMINICAN REPUBLIC,Bavaro,S1,288,63
US,dominican-republic-la-romana,DOMINICAN REPUBLIC,La Romana,S1,363,83
US,dominican-republic-puerto-plata,DOMINICAN REPUBLIC,Puerto Plata,S1,246,46
US,dominican-republic-punta-cana,DOMINICAN REPUBLIC,Punta Cana,S1,282,65
US,dominican-republic-santo-domingo,DOMINICAN REPUBLIC,Santo Domingo,S1,300,100
US,dominican-republic-sosua,DOMINICAN REPUBLIC,Sosua,S1,213,63
US,ecuador,ECUADOR,[Other],S1,204,98
US,ecuador-cuenca,ECUADOR,Cuenca,S1,204,98
US,ecuador-galapagos-islands,ECUADOR,Galapagos Islands,S1,415,131
US,ecuador-guayaquil,ECUADOR,Guayaquil,S1,241,101
US,ecuador-manta,ECUADOR,Manta,S1,179,71
US,ecuador-quito,ECUADOR,Quito,S1,297,107
US,egypt,EGYPT,[Other],S1,186,56
US,egypt-alexandria,EGYPT,Alexandria,S1,230,70
US,egypt-aswan,EGYPT,Aswan,S1,227,92
US,egypt-cairo,EGYPT,Cairo,S1,273,98
US,egypt-luxor,EGYPT,Luxor,S1,229,79
US,egypt-sharm-el-sheikh,EGYPT,Sharm el Sheikh,S1,227,87
US,el-salvador,EL SALVADOR,[Other],S1,110,48
US,el-salvador-san-salvador,EL SALVADOR,San Salvador,S1,221,93
US,equatorial-guinea,EQUATORIAL GUINEA,[Other],S1,299,114
US,equatorial-guinea-bata,EQUATORIAL GUINEA,Bata,S1,171,61
US,equatorial-guinea-malabo,EQUATORIAL GUINEA,Malabo,S1,299,114
US,eritrea,ERITREA,[Other],S1,145,85
US,eritrea-asmara,ERITREA,Asmara,S1,243,108
US,eritrea-keren,ERITREA,Keren,S1,145,85
US,eritrea-massawa,ERITREA,Massawa,S1,173,83
US,estonia,ESTONIA,[Other],S1,211,92
US,estonia-tallinn,ESTONIA,Tallinn,S1,268,122
US,ethiopia,ETHIOPIA,[Other],S1,157,61
US,ethiopia-addis-ababa,ETHIOPIA,Addis Ababa,S1,400,85
US,falkland-islands-(islas-malvinas)-falkland-islands,Falkland Islands (Islas Malvinas),Falkland Islands,S1,185,78
US,faroe-islands,FAROE ISLANDS,Faroe Islands,S1,355,105
US,fiji,FIJI,[Other],S1,305,102
US,fiji-korolevu,FIJI,Korolevu,S1,149,79
US,fiji-nadi,FIJI,Nadi,S1,287,100
US,fiji-natadola,FIJI,Natadola,S1,573,149
US,fiji-sigatoka,FIJI,Sigatoka,S1,229,84
US,fiji-suva,FIJI,Suva,S1,305,102
US,finland,FINLAND,[Other],S1,282,105
US,finland-helsinki,FINLAND,Helsinki,S1,349,127
US,france,FRANCE,[Other],S1,370,139
US,france-bordeaux,FRANCE,Bordeaux,S1,366,141
US,france-cannes,FRANCE,Cannes,S1,693,175
US,france-cannes,FRANCE,Cannes,S2,524,160
US,france-deauville,FRANCE,Deauville,S1,492,135
US,france-lyon,FRANCE,Lyon,S1,373,135
US,france-marseille,FRANCE,Marseille,S1,398,137
US,france-montpellier,FRANCE,Montpellier,S1,395,174
US,france-nice,FRANCE,Nice,S1,384,148
US,france-paris,FRANCE,Paris,S1,631,190
US,france-strasbourg,FRANCE,Strasbourg,S1,408,147
US,france-toulouse,FRANCE,Toulouse,S1,386,138
US,french-guiana,FRENCH GUIANA,French Guiana,S1,287,98
US,french-polynesia,FRENCH POLYNESIA,French Polynesia,S1,421,155
US,gabon,GABON,[Other],S1,317,133
US,gabon-libreville,GABON,Libreville,S1,307,115
US,gambia-the,"Gambia, The",[Other],S1,67,32
US,gambia-the-banjul,"Gambia, The",Banjul,S1,219,81
US,georgia,GEORGIA,[Other],S1,135,63
US,georgia-ajara-region,GEORGIA,Ajara Region,S1,290,95
US,georgia-borjomi,GEORGIA,Borjomi,S1,162,71
US,georgia-gudauri,GEORGIA,Gudauri,S1,175,71
US,georgia-gudauri,GEORGIA,Gudauri,S2,239,77
US,georgia-kutaisi,GEORGIA,Kutaisi,S1,161,76
US,georgia-tbilisi,GEORGIA,Tbilisi,S1,341,105
US,germany,GERMANY,[Other],S1,360,132
US,germany-berlin,GERMANY,Berlin,S1,367,120
US,germany-boeblingen,GERMANY,Boeblingen,S1,354,115
US,germany-bonames,GERMANY,Bonames,S1,414,142
US,germany-bonn,GERMANY,Bonn,S1,360,132
US,germany-bremen,GERMANY,Bremen,S1,379,138
US,germany-cologne,GERMANY,Cologne,S1,373,132
US,germany-dresden,GERMANY,Dresden,S1,342,115
US,germany-duesseldorf,GERMANY,Duesseldorf,S1,399,140
US,germany-echterdingen,GERMANY,Echterdingen,S1,354,115
US,germany-erfurt,GERMANY,Erfurt,S1,347,131
US,germany-eschborn,GERMANY,Eschborn,S1,414,142
US,germany-esslingen,GERMANY,Esslingen,S1,354,115
US,germany-frankfurt-am-main,GERMANY,Frankfurt am Main,S1,414,142
US,germany-garmisch-partenkirchen,GERMANY,Garmisch-Partenkirchen,S1,361,139
US,germany-hamburg,GERMANY,Hamburg,S1,364,117
US,germany-hannover,GERMANY,Hannover,S1,286,108
US,germany-heidelberg,GERMANY,Heidelberg,S1,347,131
US,germany-herongen,GERMANY,Herongen,S1,399,140
US,germany-hoechst,GERMANY,Hoechst,S1,414,142
US,germany-kalkar,GERMANY,Kalkar,S1,399,140
US,germany-koenigswinter,GERMANY,Koenigswinter,S1,360,132
US,germany-kornwestheim,GERMANY,Kornwestheim,S1,354,115
US,germany-leipzig,GERMANY,Leipzig,S1,349,127
US,germany-ludwigsburg,GERMANY,Ludwigsburg,S1,354,115
US,germany-mainz,GERMANY,Mainz,S1,349,127
US,germany-moenchen-gladbach,GERMANY,Moenchen-Gladbach,S1,399,140
US,germany-munich,GERMANY,Munich,S1,359,106
US,germany-nellingen,GERMANY,Nellingen,S1,354,115
US,germany-oberammergau,GERMANY,Oberammergau,S1,361,139
US,germany-offenbach,GERMANY,Offenbach,S1,414,142
US,germany-roedelheim,GERMANY,Roedelheim,S1,414,142
US,germany-sindelfingen,GERMANY,Sindelfingen,S1,354,115
US,germany-stuttgart,GERMANY,Stuttgart,S1,354,115
US,germany-tuebingen,GERMANY,Tuebingen,S1,354,115
US,germany-twisteden,GERMANY,Twisteden,S1,399,140
US,germany-wiesbaden,GERMANY,Wiesbaden,S1,330,116
US,ghana,GHANA,[Other],S1,190,70
US,ghana-accra,GHANA,Accra,S1,331,99
US,ghana-takoradi,GHANA,Takoradi,S1,282,82
US,gibraltar,GIBRALTAR,Gibraltar,S1,143,58
US,greece,GREECE,[Other],S1,261,90
US,greece-athens,GREECE,Athens,S1,331,131
US,greece-iraklion,GREECE,Iraklion (Crete),S1,261,90
US,greenland,GREENLAND,[Other],S1,301,105
US,greenland-ilulissat,GREENLAND,Ilulissat,S1,383,133
US,greenland-kangerlussuaq,GREENLAND,Kangerlussuaq,S1,335,119
US,greenland-nuuk,GREENLAND,Nuuk,S1,409,127
US,greenland-thule,GREENLAND,Thule,S1,278,68
US,grenada,GRENADA,Grenada,S1,277,114
US,grenada,GRENADA,Grenada,S2,349,121
US,guadeloupe,GUADELOUPE,[Other],S1,157,80
US,guadeloupe-saint-martin,GUADELOUPE,Saint Martin (French Part),S1,176,66
US,guadeloupe-saint-martin,GUADELOUPE,Saint Martin (French Part),S2,248,73
US,guatemala,GUATEMALA,[Other],S1,182,76
US,guatemala-guatemala-city,GUATEMALA,Guatemala City,S1,240,96
US,guinea,GUINEA,[Other],S1,105,48
US,guinea-conakry,GUINEA,Conakry,S1,327,103
US,guinea-bissau,GUINEA-BISSAU,[Other],S1,117,44
US,guinea-bissau-bissau,GUINEA-BISSAU,Bissau,S1,238,78
US,guyana,GUYANA,[Other],S1,283,107
US,guyana-georgetown,GUYANA,Georgetown,S1,283,107
US,haiti,HAITI,[Other],S1,180,40
US,haiti-cap-haitien,HAITI,Cap Haitien,S1,241,91
US,haiti-jacmel,HAITI,Jacmel,S1,173,75
US,haiti-montrouis,HAITI,Montrouis,S1,239,106
US,haiti-petionville,HAITI,Petionville,S1,266,111
US,haiti-port-au-prince,HAITI,Port-au-Prince,S1,266,111
US,holy-see,HOLY SEE,Holy See,S1,548,148
US,honduras,HONDURAS,[Other],S1,210,80
US,honduras-bay-islands,HONDURAS,Bay Islands,S1,311,52
US,honduras-la-ceiba,HONDURAS,La Ceiba,S1,223,85
US,honduras-san-pedro-sula,HONDURAS,San Pedro Sula,S1,285,98
US,honduras-tegucigalpa,HONDURAS,Tegucigalpa,S1,284,97
US,honduras-tela,HONDURAS,Tela,S1,211,86
US,hong-kong,HONG KONG,Hong Kong,S1,535,180
US,hungary,HUNGARY,[Other],S1,152,62
US,hungary-budapest,HUNGARY,Budapest,S1,293,103
US,hungary-papa,HUNGARY,Papa,S1,152,62
US,iceland,ICELAND,[Other],S1,276,134
US,iceland-akureyri,ICELAND,Akureyri,S1,277,134
US,iceland-egilsstadir,ICELAND,Egilsstadir,S1,363,143
US,iceland-reykjavik,ICELAND,Reykjavik,S1,461,153
US,iceland-reykjavik,ICELAND,Reykjavik,S2,375,145
US,india,INDIA,[Other],S1,291,91
US,india-agra,INDIA,Agra,S1,295,114
US,india-bangalore,INDIA,Bangalore,S1,474,110
US,india-chennai,INDIA,Chennai,S1,411,111
US,india-goa,INDIA,Goa,S1,332,83
US,india-hyderabad,INDIA,Hyderabad,S1,345,110
US,india-kolkata,INDIA,Kolkata,S1,376,95
US,india-mumbai,INDIA,Mumbai,S1,515,126
US,india-new-delhi,INDIA,New Delhi,S1,400,109
US,india-pune,INDIA,Pune,S1,345,72
US,india-trivandrum,INDIA,Trivandrum,S1,238,56
US,indonesia,INDONESIA,[Other],S1,146,56
US,indonesia-bali,INDONESIA,Bali,S1,393,138
US,indonesia-bandung,INDONESIA,Bandung,S1,325,107
US,indonesia-denpasar,INDONESIA,Denpasar,S1,393,138
US,indonesia-jakarta,INDONESIA,Jakarta,S1,362,104
US,indonesia-jayapura,INDONESIA,Jayapura,S1,167,40
US,indonesia-medan,INDONESIA,Medan,S1,146,56
US,indonesia-surabaya,INDONESIA,Surabaya,S1,329,138
US,indonesia-timika-irian-jaya,INDONESIA,"Timika, Irian Jaya",S1,322,68
US,iran,IRAN,[Other],S1,155,58
US,iran-tehran,IRAN,Tehran,S1,155,58
US,iraq,IRAQ,[Other],S1,329,82
US,iraq-baghdad,IRAQ,Baghdad,S1,11,11
US,iraq-erbil,IRAQ,Erbil,S1,276,65
US,ireland,IRELAND,[Other],S1,277,107
US,ireland-cork,IRELAND,Cork,S1,300,123
US,ireland-dublin,IRELAND,Dublin,S1,394,141
US,ireland-galway,IRELAND,Galway,S1,310,121
US,israel,ISRAEL,[Other],S1,451,146
US,israel-eilat,ISRAEL,Eilat,S1,510,140
US,israel-en-boqeq,ISRAEL,En Boqeq,S1,422,122
US,israel-haifa,ISRAEL,Haifa,S1,422,132
US,israel-herzliya-pituach,ISRAEL,Herzliya-Pituach,S1,533,153
US,israel-sedom,ISRAEL,Sedom,S1,422,122
US,israel-tel-aviv,ISRAEL,Tel Aviv,S1,590,170
US,israel-tiberias,ISRAEL,Tiberias,S1,451,146
US,italy,ITALY,[Other],S1,343,128
US,italy-aviano,ITALY,Aviano,S1,216,93
US,italy-bari,ITALY,Bari,S1,425,153
US,italy-bologna,ITALY,Bologna,S1,441,136
US,italy-bolzano,ITALY,Bolzano,S1,273,119
US,italy-capri,ITALY,Capri,S1,644,185
US,italy-catania,ITALY,Catania,S1,444,154
US,italy-como,ITALY,Como,S1,525,177
US,italy-ferrara,ITALY,Ferrara,S1,305,121
US,italy-florence,ITALY,Florence,S1,449,144
US,italy-gaeta,ITALY,Gaeta,S1,229,77
US,italy-gaeta,ITALY,Gaeta,S2,191,73
US,italy-genoa,ITALY,Genoa,S1,382,129
US,italy-la-spezia,ITALY,La Spezia,S1,272,114
US,italy-milan,ITALY,Milan,S1,560,225
US,italy-modena,ITALY,Modena,S1,290,100
US,italy-naples,ITALY,Naples,S1,362,163
US,italy-palermo,ITALY,Palermo,S1,386,135
US,italy-pisa,ITALY,Pisa,S1,252,101
US,italy-ravenna,ITALY,Ravenna,S1,273,114
US,italy-reggio-emilia,ITALY,Reggio Emilia,S1,307,121
US,italy-rimini,ITALY,Rimini,S1,326,129
US,italy-rome,ITALY,Rome,S1,548,148
US,italy-siena,ITALY,Siena,S1,416,126
US,italy-taormina,ITALY,Taormina,S1,444,154
US,italy-treviso,ITALY,Treviso,S1,323,120
US,italy-trieste,ITALY,Trieste,S1,359,118
US,italy-turin,ITALY,Turin,S1,469,153
US,italy-venice,ITALY,Venice,S1,565,160
US,italy-verona,ITALY,Verona,S1,299,97
US,italy-vicenza,ITALY,Vicenza,S1,262,97
US,jamaica,JAMAICA,[Other],S1,312,101
US,jamaica-kingston,JAMAICA,Kingston,S1,312,101
US,jamaica-montego-bay,JAMAICA,Montego Bay,S1,295,86
US,jamaica-montego-bay,JAMAICA,Montego Bay,S2,412,96
US,japan,JAPAN,[Other],S1,257,98
US,japan-akashi,JAPAN,Akashi,S1,454,158
US,japan-akita,JAPAN,Akita,S1,222,107
US,japan-amagasaki,JAPAN,Amagasaki,S1,454,158
US,japan-aomori,JAPAN,Aomori,S1,212,108
US,japan-asahikawa,JAPAN,Asahikawa,S1,202,91
US,japan-ashiya,JAPAN,Ashiya,S1,332,166
US,japan-awashima,JAPAN,Awashima,S1,525,215
US,japan-beppu,JAPAN,Beppu,S1,304,114
US,japan-chitose,JAPAN,Chitose,S1,192,85
US,japan-fukui,JAPAN,Fukui,S1,168,77
US,japan-fukuoka,JAPAN,Fukuoka,S1,381,181
US,japan-fukuyama,JAPAN,Fukuyama,S1,176,85
US,japan-gifu,JAPAN,Gifu,S1,306,125
US,japan-hamamatsu,JAPAN,Hamamatsu,S1,252,92
US,japan-hiroshima,JAPAN,Hiroshima,S1,252,111
US,japan-itazuke,JAPAN,Itazuke,S1,381,181
US,japan-izumisano,JAPAN,Izumisano,S1,298,96
US,japan-kagoshima,JAPAN,Kagoshima,S1,261,94
US,japan-kanazawa,JAPAN,Kanazawa,S1,207,100
US,japan-kitakyushu,JAPAN,Kitakyushu,S1,298,120
US,japan-kochi,JAPAN,Kochi,S1,218,84
US,japan-komaki,JAPAN,Komaki,S1,255,121
US,japan-kumamoto,JAPAN,Kumamoto,S1,312,106
US,japan-kurashiki,JAPAN,Kurashiki,S1,409,174
US,japan-kure,JAPAN,Kure,S1,246,123
US,japan-kushiro,JAPAN,Kushiro,S1,178,91
US,japan-kyoto,JAPAN,Kyoto,S1,505,159
US,japan-matsue,JAPAN,Matsue,S1,173,82
US,japan-matsuyama,JAPAN,Matsuyama,S1,252,121
US,japan-miyazaki-city,JAPAN,Miyazaki City,S1,407,132
US,japan-morioka,JAPAN,Morioka,S1,208,87
US,japan-nagasaki,JAPAN,Nagasaki,S1,371,136
US,japan-nagoya,JAPAN,Nagoya,S1,450,130
US,japan-nara,JAPAN,Nara,S1,218,101
US,japan-narita,JAPAN,Narita,S1,291,95
US,japan-niigata,JAPAN,Niigata,S1,189,104
US,japan-nishinomiya,JAPAN,Nishinomiya,S1,332,166
US,japan-obihiro,JAPAN,Obihiro,S1,222,89
US,japan-oita,JAPAN,Oita,S1,232,109
US,japan-okayama,JAPAN,Okayama,S1,288,130
US,japan-okinawa-prefecture,JAPAN,Okinawa Prefecture,S1,463,123
US,japan-okinawa-prefecture,JAPAN,Okinawa Prefecture,S2,282,107
US,japan-osaka-kobe,JAPAN,Osaka-Kobe,S1,454,158
US,japan-otsu,JAPAN,Otsu,S1,266,130
US,japan-oyama,JAPAN,Oyama,S1,187,94
US,japan-sapporo,JAPAN,Sapporo,S1,281,109
US,japan-sapporo,JAPAN,Sapporo,S2,315,112
US,japan-sapporo,JAPAN,Sapporo,S3,281,109
US,japan-sapporo,JAPAN,Sapporo,S4,315,112
US,japan-sasebo,JAPAN,Sasebo,S1,241,111
US,japan-sendai,JAPAN,Sendai,S1,289,113
US,japan-shiga,JAPAN,Shiga,S1,266,130
US,japan-takamatsu,JAPAN,Takamatsu,S1,210,93
US,japan-takayama,JAPAN,Takayama,S1,269,112
US,japan-tokushima,JAPAN,Tokushima,S1,207,95
US,japan-tokyo-city,JAPAN,Tokyo City,S1,522,236
US,japan-tokyo-to,JAPAN,Tokyo-To,S1,272,110
US,japan-tottori,JAPAN,Tottori,S1,222,116
US,japan-toyama,JAPAN,Toyama,S1,255,111
US,japan-toyonaka,JAPAN,Toyonaka,S1,295,155
US,japan-tsu,JAPAN,Tsu,S1,257,112
US,japan-wakayama,JAPAN,Wakayama,S1,268,123
US,japan-yamato,JAPAN,Yamato,S1,231,87
US,japan-yokohama,JAPAN,Yokohama,S1,264,130
US,japan-yokota,JAPAN,Yokota,S1,214,79
US,japan-yufuin,JAPAN,Yufuin,S1,277,107
US,jerusalem,JERUSALEM,Jerusalem,S1,540,140
US,jordan,JORDAN,[Other],S1,251,105
US,jordan-amman,JORDAN,Amman,S1,390,141
US,jordan-aqaba,JORDAN,Aqaba,S1,251,105
US,jordan-dead-seajordan-valley,JORDAN,Dead Sea/Jordan Valley,S1,333,118
US,jordan-dead-seajordan-valley,JORDAN,Dead Sea/Jordan Valley,S2,316,117
US,jordan-petra,JORDAN,Petra,S1,301,125
US,kazakhstan,KAZAKHSTAN,[Other],S1,236,98
US,kazakhstan-aktau,KAZAKHSTAN,Aktau,S1,306,93
US,kazakhstan-almaty,KAZAKHSTAN,Almaty,S1,316,99
US,kazakhstan-astana,KAZAKHSTAN,Astana,S1,373,133
US,kenya,KENYA,[Other],S1,194,79
US,kenya-lamu,KENYA,Lamu,S1,333,112
US,kenya-lamu,KENYA,Lamu,S2,420,120
US,kenya-malindi,KENYA,Malindi,S1,323,86
US,kenya-malindi,KENYA,Malindi,S2,393,93
US,kenya-mara-area-region,KENYA,Mara Area Region,S1,278,28
US,kenya-mara-area-region,KENYA,Mara Area Region,S2,333,33
US,kenya-mombasa,KENYA,Mombasa,S1,271,106
US,kenya-mt.-kenya-area,KENYA,Mt. Kenya Area,S1,295,75
US,kenya-mt.-kenya-area,KENYA,Mt. Kenya Area,S2,383,83
US,kenya-nairobi,KENYA,Nairobi,S1,410,120
US,kenya-nanyuki,KENYA,Nanyuki,S1,58,20
US,kenya-watamu,KENYA,Watamu,S1,322,103
US,kiribati,KIRIBATI,[Other],S1,124,46
US,kiribati-christmas-island,KIRIBATI,Christmas Island,S1,140,64
US,kiribati,KIRIBATI,Kiribati,S1,157,55
US,korea-south,"Korea, South",[Other],S1,139,56
US,korea-south-busan,"Korea, South",Busan,S1,384,151
US,korea-south-changwon,"Korea, South",Changwon,S1,208,76
US,korea-south-cheju,"Korea, South",Cheju,S1,336,111
US,korea-south-chinju,"Korea, South",Chinju,S1,168,73
US,korea-south-chongju,"Korea, South",Chongju,S1,136,58
US,korea-south-chonju,"Korea, South",Chonju,S1,244,79
US,korea-south-chung-ju,"Korea, South",Chung Ju,S1,158,64
US,korea-south-incheon,"Korea, South",Incheon,S1,273,103
US,korea-south-kimhae,"Korea, South",Kimhae,S1,147,74
US,korea-south-kumi,"Korea, South",Kumi,S1,199,83
US,korea-south-kwangju,"Korea, South",Kwangju,S1,320,149
US,korea-south-kyongju,"Korea, South",Kyongju,S1,252,101
US,korea-south-masan,"Korea, South",Masan,S1,150,82
US,korea-south-pyeongchang,"Korea, South",Pyeongchang,S1,315,94
US,korea-south-pyongtaek,"Korea, South",Pyongtaek,S1,155,67
US,korea-south-seoul,"Korea, South",Seoul,S1,378,148
US,korea-south-sokcho,"Korea, South",Sokcho,S1,219,94
US,korea-south-taegu,"Korea, South",Taegu,S1,274,139
US,korea-south-taejon,"Korea, South",Taejon,S1,212,84
US,korea-south-uijongbu,"Korea, South",Uijongbu,S1,139,56
US,korea-south-ulsan,"Korea, South",Ulsan,S1,310,108
US,kosovo,KOSOVO,[Other],S1,102,46
US,kosovo-pristina,KOSOVO,Pristina,S1,179,71
US,kuwait,KUWAIT,[Other],S1,432,105
US,kuwait-kuwait-city,KUWAIT,Kuwait City,S1,432,105
US,kyrgyzstan,KYRGYZSTAN,[Other],S1,128,53
US,kyrgyzstan-bishkek,KYRGYZSTAN,Bishkek,S1,311,87
US,kyrgyzstan-issyk-kul-region,KYRGYZSTAN,Issyk-Kul Region,S1,192,62
US,laos,LAOS,[Other],S1,191,81
US,laos-luang-prabang,LAOS,Luang Prabang,S1,273,89
US,laos-vientiane,LAOS,Vientiane,S1,212,92
US,latvia,LATVIA,[Other],S1,162,80
US,latvia-riga,LATVIA,Riga,S1,293,113
US,lebanon,LEBANON,[Other],S1,210,75
US,lebanon-beirut,LEBANON,Beirut,S1,210,75
US,lesotho,LESOTHO,[Other],S1,194,86
US,lesotho-maseru,LESOTHO,Maseru,S1,215,74
US,liberia,LIBERIA,[Other],S1,116,46
US,liberia-monrovia,LIBERIA,Monrovia,S1,295,95
US,libya,LIBYA,[Other],S1,160,79
US,libya-benghazi,LIBYA,Benghazi,S1,196,79
US,libya-misurata,LIBYA,Misurata,S1,196,79
US,libya-sirte,LIBYA,Sirte,S1,196,79
US,libya-tripoli,LIBYA,Tripoli,S1,21,21
US,liechtenstein,LIECHTENSTEIN,Liechtenstein,S1,426,171
US,lithuania,LITHUANIA,[Other],S1,222,92
US,lithuania-palanga,LITHUANIA,Palanga,S1,311,111
US,lithuania-palanga,LITHUANIA,Palanga,S2,267,107
US,lithuania-vilnius,LITHUANIA,Vilnius,S1,330,130
US,luxembourg,LUXEMBOURG,Luxembourg,S1,440,136
US,macau,MACAU,Macau,S1,441,120
US,macedonia,MACEDONIA,[Other],S1,181,92
US,macedonia-ohrid,MACEDONIA,Ohrid,S1,181,92
US,macedonia-skopje,MACEDONIA,Skopje,S1,233,73
US,madagascar,MADAGASCAR,[Other],S1,167,54
US,madagascar-antananarivo,MADAGASCAR,Antananarivo,S1,237,79
US,madagascar-nosy-be,MADAGASCAR,Nosy Be,S1,213,68
US,malawi,MALAWI,[Other],S1,198,81
US,malawi-blantyre,MALAWI,Blantyre,S1,230,84
US,malawi-lilongwe,MALAWI,Lilongwe,S1,236,86
